@RELATION HU 
@ATTRIBUTE hu1  REAL
@ATTRIBUTE hu2  REAL
@ATTRIBUTE hu3  REAL
@ATTRIBUTE hu4  REAL
@ATTRIBUTE hu5  REAL
@ATTRIBUTE hu6  REAL
@ATTRIBUTE hu7  REAL
@ATTRIBUTE class 	{0 1 2 3 4 5 6 7 8 9 }
@DATA
4.285757 12.365862 0.001871 0.001235 0.000002 0.003244 -0.000000 1
2.682726 2.073450 4.429905 0.209926 0.153193 0.226260 0.132339 1
3.482264 4.061714 5.995635 0.048589 0.003449 0.051082 0.025998 2
3.406121 4.791447 2.251106 0.284711 0.227202 0.584874 -0.018217 2
1.921840 0.443877 2.562512 0.045444 -0.012966 -0.027269 0.008507 2
2.975393 3.652983 8.508129 0.719204 1.239124 1.144577 -1.276595 2
2.951228 1.441548 5.739146 0.095966 0.071059 0.114506 0.004778 2
3.311798 2.361494 9.289590 0.052096 0.007046 -0.075579 -0.035550 2
3.521546 3.673803 1.493477 0.089029 0.012578 -0.143804 -0.029928 2
2.814853 3.762151 1.582159 0.035466 0.006184 0.058671 0.005687 2
3.042713 1.712616 2.913733 0.114735 -0.047364 -0.060974 -0.046450 2
3.942534 7.952075 0.262532 0.291337 0.078056 0.555437 0.019980 2
3.721474 5.580424 1.682087 0.038202 0.008917 0.088107 -0.003777 2
3.611208 5.795586 0.168684 0.046838 -0.001577 -0.081343 0.003853 2
2.710354 1.686759 7.720201 0.057894 0.036521 0.074914 -0.012818 2
3.431661 5.148653 1.211178 0.179203 0.080550 0.389163 0.021952 2
2.819166 1.244299 6.142324 0.085959 -0.006112 -0.008135 -0.062161 2
3.461208 6.477414 0.862702 0.145204 -0.047170 -0.350973 -0.020401 3
3.376116 6.623960 0.801228 0.376224 0.166654 0.604929 0.122040 3
2.168679 2.279465 0.220511 0.042278 0.001638 0.023788 0.003739 3
3.039851 5.877713 0.485444 0.162054 0.021895 0.004177 -0.039832 3
2.916816 3.680040 0.967253 0.210802 0.025937 -0.155071 -0.091586 3
3.624553 4.902061 1.790328 0.132439 -0.040175 -0.153588 -0.050446 3
3.808452 6.678689 0.996372 0.283395 0.128976 0.420882 0.077735 3
3.305338 5.932653 0.839548 0.114033 -0.004835 -0.068361 0.034950 3
2.738224 1.510845 0.820038 0.102403 -0.029641 -0.125668 0.001404 3
3.780379 5.442346 0.394040 0.082961 0.014265 0.166061 -0.004637 3
3.785096 4.245366 5.186093 0.481250 0.056122 -0.217034 -0.758210 3
4.112499 9.621752 5.843212 1.605017 2.349328 0.811021 -4.317439 3
2.969861 3.395268 2.588464 0.455524 0.046846 -0.374334 -0.492415 3
3.786915 7.769533 5.119773 0.841004 0.318583 0.082714 1.715784 3
3.050961 3.767193 7.022216 1.453430 2.311253 -0.121988 -4.027221 3
2.306924 1.462654 1.034776 0.034464 0.005110 0.020549 -0.004030 4
2.073480 1.148707 1.741491 0.267524 0.155022 0.139802 -0.096496 4
1.898112 0.773447 2.597354 0.213516 0.141750 0.138529 -0.072038 4
1.947105 2.241357 0.585149 0.037427 -0.000836 -0.022752 -0.005475 4
2.437885 1.527279 1.076910 0.062595 0.016083 0.074446 -0.002335 4
2.633526 0.304691 1.598462 0.012080 -0.000418 -0.000113 -0.001626 4
2.791016 3.443541 0.793595 0.419242 0.204525 0.728698 -0.129026 4
2.227768 0.413253 2.926356 0.029916 -0.008636 0.007509 -0.001942 4
2.374733 2.120032 2.817148 0.238222 0.174734 0.124189 0.086910 4
3.053704 2.392703 1.646179 0.078262 0.026241 0.069066 -0.010024 4
2.989163 1.804207 9.386507 0.167004 -0.205600 -0.220365 0.038073 4
2.650792 0.770110 0.926765 0.016727 0.001751 0.012810 0.001128 4
2.066686 1.192670 0.874012 0.185992 0.062583 0.188771 -0.041314 4
2.707430 1.533956 1.188416 0.028828 0.002711 0.024370 0.004596 4
2.080201 0.118219 0.874482 0.022467 -0.001146 0.007506 -0.002933 4
3.681003 5.274554 14.941672 1.568454 -0.091135 -0.425917 7.592344 5
2.935766 2.143354 3.786812 0.242022 -0.096823 -0.075006 0.210496 5
1.869614 0.875135 0.016201 0.011409 0.000101 0.004745 0.000118 5
3.293843 6.773622 5.140066 0.529056 -0.493388 -1.249524 -0.719530 5
3.430928 3.534117 16.726205 1.518639 -7.653811 -2.729217 0.027377 5
3.345020 2.971332 5.114794 0.352287 -0.065159 -0.070392 0.468379 5
4.043172 7.252097 21.249334 1.877875 0.012937 -0.678059 11.862392 5
2.807790 1.355779 7.779538 0.538573 0.084925 -0.019119 1.099137 5
3.128207 1.773099 10.710342 0.604894 -1.495925 -0.636236 0.364298 5
3.618003 6.036526 13.267452 1.006971 -2.217813 -1.639056 2.937371 5
3.131517 3.312076 0.067058 0.044412 0.002025 0.014491 -0.001332 5
3.070404 1.014529 12.775105 1.216852 4.519775 1.192424 1.609405 5
3.080419 5.179873 0.877802 0.208308 0.046787 -0.190373 -0.075798 5
2.800916 1.037152 9.802181 0.855610 2.219834 0.756164 1.100942 5
3.470559 3.672775 21.062156 1.831314 -5.808423 -1.636428 9.778530 5
3.748799 8.296675 8.897281 2.581279 10.198373 5.218393 -7.001298 6
2.496546 0.825454 2.300049 0.852060 0.920390 0.406529 -0.758747 6
1.639970 0.327707 0.119622 0.006427 -0.000077 -0.002079 -0.000161 6
2.353022 3.207272 2.820928 1.593782 3.309149 2.662433 -0.685467 6
2.743669 3.131669 4.565610 2.017208 5.825184 3.277912 -1.882299 6
3.668155 4.738634 4.511209 0.616953 0.445743 0.497074 -0.927732 6
3.292763 5.545732 6.298881 3.664570 17.236704 8.329154 -3.588190 6
2.780482 2.275145 2.946089 0.906658 1.342274 1.169955 -0.627705 6
2.959078 1.242224 3.783698 0.502138 0.254273 0.201787 -0.643740 6
3.412955 3.787434 8.473898 2.728940 11.821330 4.733998 -5.698151 6
2.831245 1.039587 1.531268 0.232937 0.094697 0.209001 -0.101914 6
3.215999 2.313561 4.547918 1.026100 1.487214 0.537318 -1.643652 6
2.465225 3.131245 4.054943 1.958490 5.406117 3.343267 -1.111413 6
2.907478 0.991989 2.248353 0.155999 0.013048 -0.013762 -0.091462 6
2.720116 3.654266 2.978980 1.089496 1.900822 2.016720 -0.489275 6
2.657184 0.633347 12.519323 0.683160 1.914360 0.419192 -0.571700 7
2.760474 1.032266 13.863638 0.529994 -1.293532 -0.507443 -0.625042 7
2.248524 1.463229 5.937816 0.574902 0.042240 0.051832 -1.061356 7
2.379045 1.409738 6.009650 0.812710 1.444628 0.632171 -1.067232 7
3.905739 7.593318 28.524482 6.180835 56.213201 11.826496 -59.794746 7
2.554211 0.413528 5.060344 0.554825 -0.055435 0.154346 0.928006 7
3.197107 3.640732 10.853154 1.831899 8.165033 3.454148 -0.230024 7
2.507677 1.193792 4.394620 0.674187 1.151575 0.715329 -0.143356 7
3.690960 7.382260 14.546831 3.270334 18.663922 7.444412 -12.667101 7
3.383224 2.846686 9.268756 1.062727 3.308988 1.780721 -0.418650 7
3.801303 7.143542 19.920904 4.223142 26.053694 7.302725 -28.664207 7
3.065210 0.362503 13.340603 0.162219 0.234542 0.064863 0.044032 7
3.195074 6.951129 11.264790 4.346285 29.275314 10.796614 -8.235262 7
2.799748 1.278961 7.365373 0.295906 -0.028337 0.049346 0.435927 7
2.266766 0.349122 3.890574 0.181811 0.127259 0.034499 -0.084776 7
3.163131 5.288992 1.558006 0.264984 0.029911 -0.144257 0.167613 8
2.300425 2.174192 0.705044 0.020851 0.001410 0.024778 -0.002099 8
1.768646 0.643699 0.009666 0.004031 0.000022 0.001964 0.000012 8
2.406490 3.151127 0.761296 0.068041 -0.013636 -0.118964 -0.007339 8
2.596565 2.840746 0.540658 0.012330 0.000153 0.013214 -0.000995 8
3.306337 3.090642 1.903850 0.382944 0.323574 0.635654 -0.047068 8
2.923300 3.896825 0.563819 0.111732 0.003446 -0.008212 -0.027831 8
2.511067 2.421537 1.748739 0.202278 0.025088 0.021818 0.117661 8
2.449075 1.249304 0.526788 0.000409 -0.000006 -0.000333 -0.000000 8
3.699669 5.323988 0.396561 0.062764 0.002714 -0.049562 0.009523 8
2.637333 1.928280 0.175817 0.005443 -0.000030 -0.007496 0.000166 8
2.536120 2.222439 0.556938 0.099610 0.020565 0.033675 -0.011292 8
2.452603 3.756391 0.178836 0.023368 0.001491 0.043443 0.000245 8
2.870236 1.334113 0.642218 0.048487 -0.002166 -0.029685 -0.008278 8
2.291311 1.753639 0.095378 0.030086 0.001480 0.034440 -0.000637 8
3.143169 3.753921 10.983999 2.242970 10.595514 4.042839 -3.417693 9
2.269081 1.569561 0.659013 0.511928 0.246209 0.555639 -0.166720 9
1.675896 0.807014 0.068592 0.004956 -0.000091 -0.004414 -0.000004 9
2.397098 3.602734 4.268869 1.639120 4.303242 2.931917 0.530620 9
2.607275 2.900413 4.309972 1.672754 4.266648 2.769701 -1.403106 9
3.146318 3.030481 10.041322 3.256244 17.156455 4.738180 -7.235070 9
3.117603 6.072871 5.295397 1.976055 6.320836 4.847992 -0.952245 9
2.924816 4.409265 6.508249 1.906032 5.490006 2.653460 -3.863469 9
3.038493 4.262098 7.937005 2.275183 9.315763 4.454963 -2.587219 9
4.166254 6.872993 11.836991 1.205279 3.118231 2.102005 3.316942 9
2.752470 1.687648 0.931644 0.533354 0.297832 0.553346 -0.229448 9
3.708660 5.935767 12.475928 3.772135 23.198099 6.758999 -11.466380 9
2.509118 3.626641 4.578814 2.259691 7.152031 4.206791 -1.296455 9
3.351873 3.251474 6.111421 0.832893 1.028789 0.441386 -1.572477 9
2.460066 2.657128 2.352431 0.612441 0.698222 0.929948 -0.229953 9
