@RELATION GABOR 
@ATTRIBUTE amplitude1  REAL
@ATTRIBUTE amplitude2  REAL
@ATTRIBUTE amplitude3  REAL
@ATTRIBUTE amplitude4  REAL
@ATTRIBUTE amplitude5  REAL
@ATTRIBUTE amplitude6  REAL
@ATTRIBUTE amplitude7  REAL
@ATTRIBUTE amplitude8  REAL
@ATTRIBUTE amplitude9  REAL
@ATTRIBUTE amplitude10  REAL
@ATTRIBUTE amplitude11  REAL
@ATTRIBUTE amplitude12  REAL
@ATTRIBUTE amplitude13  REAL
@ATTRIBUTE amplitude14  REAL
@ATTRIBUTE amplitude15  REAL
@ATTRIBUTE amplitude16  REAL
@ATTRIBUTE amplitude17  REAL
@ATTRIBUTE amplitude18  REAL
@ATTRIBUTE amplitude19  REAL
@ATTRIBUTE amplitude20  REAL
@ATTRIBUTE amplitude21  REAL
@ATTRIBUTE amplitude22  REAL
@ATTRIBUTE amplitude23  REAL
@ATTRIBUTE amplitude24  REAL
@ATTRIBUTE amplitude25  REAL
@ATTRIBUTE amplitude26  REAL
@ATTRIBUTE amplitude27  REAL
@ATTRIBUTE amplitude28  REAL
@ATTRIBUTE amplitude29  REAL
@ATTRIBUTE amplitude30  REAL
@ATTRIBUTE amplitude31  REAL
@ATTRIBUTE amplitude32  REAL
@ATTRIBUTE amplitude33  REAL
@ATTRIBUTE amplitude34  REAL
@ATTRIBUTE amplitude35  REAL
@ATTRIBUTE amplitude36  REAL
@ATTRIBUTE amplitude37  REAL
@ATTRIBUTE amplitude38  REAL
@ATTRIBUTE amplitude39  REAL
@ATTRIBUTE amplitude40  REAL
@ATTRIBUTE amplitude41  REAL
@ATTRIBUTE amplitude42  REAL
@ATTRIBUTE amplitude43  REAL
@ATTRIBUTE amplitude44  REAL
@ATTRIBUTE amplitude45  REAL
@ATTRIBUTE energy1  REAL
@ATTRIBUTE energy2  REAL
@ATTRIBUTE energy3  REAL
@ATTRIBUTE energy4  REAL
@ATTRIBUTE energy5  REAL
@ATTRIBUTE energy6  REAL
@ATTRIBUTE energy7  REAL
@ATTRIBUTE energy8  REAL
@ATTRIBUTE energy9  REAL
@ATTRIBUTE energy10  REAL
@ATTRIBUTE energy11  REAL
@ATTRIBUTE energy12  REAL
@ATTRIBUTE energy13  REAL
@ATTRIBUTE energy14  REAL
@ATTRIBUTE energy15  REAL
@ATTRIBUTE energy16  REAL
@ATTRIBUTE energy17  REAL
@ATTRIBUTE energy18  REAL
@ATTRIBUTE energy19  REAL
@ATTRIBUTE energy20  REAL
@ATTRIBUTE energy21  REAL
@ATTRIBUTE energy22  REAL
@ATTRIBUTE energy23  REAL
@ATTRIBUTE energy24  REAL
@ATTRIBUTE energy25  REAL
@ATTRIBUTE energy26  REAL
@ATTRIBUTE energy27  REAL
@ATTRIBUTE energy28  REAL
@ATTRIBUTE energy29  REAL
@ATTRIBUTE energy30  REAL
@ATTRIBUTE energy31  REAL
@ATTRIBUTE energy32  REAL
@ATTRIBUTE energy33  REAL
@ATTRIBUTE energy34  REAL
@ATTRIBUTE energy35  REAL
@ATTRIBUTE energy36  REAL
@ATTRIBUTE energy37  REAL
@ATTRIBUTE energy38  REAL
@ATTRIBUTE energy39  REAL
@ATTRIBUTE energy40  REAL
@ATTRIBUTE energy41  REAL
@ATTRIBUTE energy42  REAL
@ATTRIBUTE energy43  REAL
@ATTRIBUTE energy44  REAL
@ATTRIBUTE energy45  REAL
@ATTRIBUTE class 	{0 1 2 3 4 5 6 7 8 9 }
@DATA
1.715472e+01 2.255106e+01 2.073180e+01 1.979324e+01 2.151717e+01 3.153206e+01 3.128194e+01 2.027578e+01 1.669294e+01 2.768126e+01 3.525426e+01 3.139597e+01 3.145704e+01 3.363870e+01 4.790278e+01 4.829376e+01 3.150371e+01 2.664414e+01 4.247125e+01 4.888972e+01 4.243839e+01 4.330014e+01 4.969628e+01 6.242141e+01 6.264869e+01 4.274991e+01 3.687550e+01 8.618107e+01 7.401061e+01 6.857519e+01 6.023746e+01 9.038199e+01 1.087548e+02 9.175692e+01 6.232584e+01 5.934575e+01 1.161363e+02 8.707206e+01 7.518021e+01 7.568959e+01 1.091436e+02 1.205048e+02 9.981955e+01 7.255164e+01 7.517785e+01 2.949973e-01 4.349816e-01 3.707343e-01 3.613387e-01 3.835802e-01 6.496113e-01 6.517819e-01 3.441174e-01 2.776473e-01 5.167947e-01 7.607536e-01 6.175420e-01 6.357827e-01 6.639000e-01 1.076199e+00 1.155604e+00 5.937883e-01 4.774081e-01 6.318525e-01 9.324078e-01 7.010117e-01 7.558183e-01 8.451582e-01 1.220803e+00 1.320968e+00 6.920542e-01 5.498886e-01 1.447971e+00 1.466840e+00 1.407950e+00 1.109881e+00 1.895020e+00 2.673394e+00 2.277756e+00 1.102600e+00 9.293145e-01 2.269898e+00 1.415734e+00 1.042122e+00 1.053579e+00 2.270148e+00 2.815684e+00 1.777578e+00 9.747684e-01 1.037955e+00 0
1.548512e+01 1.943313e+01 2.361220e+01 2.379726e+01 2.887549e+01 3.230680e+01 1.937164e+01 1.459910e+01 1.302782e+01 2.697422e+01 3.518333e+01 3.826561e+01 4.019117e+01 4.689960e+01 5.678727e+01 3.452765e+01 2.561383e+01 2.441837e+01 2.799885e+01 3.189538e+01 3.954536e+01 4.416629e+01 5.189961e+01 4.913539e+01 3.159582e+01 2.446736e+01 2.305811e+01 6.423898e+01 6.791660e+01 6.849018e+01 6.989902e+01 9.204648e+01 1.035019e+02 6.544951e+01 5.197226e+01 4.950374e+01 1.123887e+02 1.115849e+02 1.244904e+02 1.268024e+02 1.657875e+02 1.745541e+02 1.176498e+02 8.980259e+01 8.694257e+01 2.549168e-01 3.675231e-01 4.689426e-01 4.886161e-01 6.372577e-01 7.553993e-01 3.552499e-01 2.320773e-01 2.061425e-01 6.062720e-01 9.010907e-01 1.057960e+00 1.084291e+00 1.364996e+00 1.853930e+00 8.935341e-01 5.792404e-01 5.126971e-01 2.909353e-01 4.235163e-01 6.721075e-01 9.104838e-01 9.793048e-01 8.070798e-01 4.011016e-01 2.651899e-01 2.317592e-01 8.817824e-01 1.320637e+00 1.275159e+00 1.310067e+00 1.858794e+00 2.482199e+00 1.189179e+00 7.680096e-01 6.767356e-01 2.418572e+00 3.096490e+00 3.755222e+00 3.599588e+00 5.457192e+00 6.161216e+00 3.228229e+00 2.015311e+00 1.810616e+00 0
7.861573e+00 7.278320e+00 8.948034e+00 1.300141e+01 1.572335e+01 1.387501e+01 1.170222e+01 9.615149e+00 9.006998e+00 1.453192e+01 1.410940e+01 1.806306e+01 2.645309e+01 3.226008e+01 2.777041e+01 2.341719e+01 1.942999e+01 1.386489e+01 1.707370e+01 1.510733e+01 1.748916e+01 1.817457e+01 2.392468e+01 2.066171e+01 1.799726e+01 1.808294e+01 1.685079e+01 3.149308e+01 2.910471e+01 3.954525e+01 5.127193e+01 6.121284e+01 5.126871e+01 4.905160e+01 3.940569e+01 2.695483e+01 5.261083e+01 5.027738e+01 5.836062e+01 7.422587e+01 9.389347e+01 8.869699e+01 6.970131e+01 5.993274e+01 4.986101e+01 1.061294e-01 9.366115e-02 1.234749e-01 2.301083e-01 2.934668e-01 2.419356e-01 1.898251e-01 1.386425e-01 1.324898e-01 2.302963e-01 2.386553e-01 3.542590e-01 6.989419e-01 9.640561e-01 7.412911e-01 5.825302e-01 3.908099e-01 2.141605e-01 2.007282e-01 1.427070e-01 1.766359e-01 2.074750e-01 3.051182e-01 2.306591e-01 1.963292e-01 2.018597e-01 1.912710e-01 4.200693e-01 3.931054e-01 6.595957e-01 1.124973e+00 1.635565e+00 1.150188e+00 1.036876e+00 6.276280e-01 2.977917e-01 1.015299e+00 9.247650e-01 1.291772e+00 2.016663e+00 3.398476e+00 2.991837e+00 1.846139e+00 1.352896e+00 8.583684e-01 0
7.311841e+00 1.292778e+01 2.220994e+01 2.101014e+01 6.561271e+01 3.564468e+01 1.359400e+01 8.506601e+00 7.320318e+00 7.635234e+00 1.117331e+01 1.619465e+01 1.614284e+01 4.249946e+01 2.494039e+01 1.055567e+01 7.544183e+00 6.942624e+00 2.289930e+01 3.312530e+01 4.820599e+01 4.940268e+01 1.257852e+02 7.528905e+01 2.839655e+01 2.040967e+01 1.876276e+01 4.372678e+01 5.357892e+01 7.829747e+01 9.069073e+01 1.906778e+02 1.234630e+02 4.846118e+01 3.663454e+01 3.335981e+01 5.850398e+01 5.943921e+01 8.703923e+01 1.135261e+02 1.942541e+02 1.449563e+02 6.082106e+01 4.331725e+01 4.161922e+01 1.155802e-01 2.649078e-01 6.776918e-01 4.979829e-01 2.450607e+00 9.210385e-01 2.293390e-01 1.172746e-01 1.016140e-01 5.735081e-02 1.032723e-01 1.990758e-01 1.573643e-01 6.657233e-01 2.738108e-01 8.060033e-02 5.299933e-02 5.074317e-02 3.380392e-01 7.080371e-01 1.477489e+00 1.286533e+00 5.231596e+00 2.152349e+00 5.312090e-01 3.000746e-01 2.592527e-01 6.346522e-01 1.324765e+00 2.619593e+00 2.887697e+00 9.560814e+00 4.327903e+00 9.910810e-01 5.651343e-01 4.745069e-01 7.842296e-01 1.237412e+00 2.276586e+00 3.392094e+00 8.809902e+00 4.744635e+00 1.076148e+00 6.039896e-01 4.964085e-01 0
1.847186e+01 2.263161e+01 2.792880e+01 2.598074e+01 3.435797e+01 3.216971e+01 2.020433e+01 1.626523e+01 1.655148e+01 3.025871e+01 3.466156e+01 4.073754e+01 3.939138e+01 5.095865e+01 5.068087e+01 3.066511e+01 2.495809e+01 2.589007e+01 3.931073e+01 4.310600e+01 5.116758e+01 4.519965e+01 6.426890e+01 5.613895e+01 3.717653e+01 3.031905e+01 3.199292e+01 7.005870e+01 6.811391e+01 6.829848e+01 8.441806e+01 9.790987e+01 8.995004e+01 6.265766e+01 4.723469e+01 5.223289e+01 1.261775e+02 1.198574e+02 1.117887e+02 1.200721e+02 1.635805e+02 1.602087e+02 1.095740e+02 9.124112e+01 9.123782e+01 3.438541e-01 4.609681e-01 6.144150e-01 5.183323e-01 8.056921e-01 7.658693e-01 3.792827e-01 2.712997e-01 2.858749e-01 6.106431e-01 7.689682e-01 9.763547e-01 8.834910e-01 1.325932e+00 1.382349e+00 6.641198e-01 4.665610e-01 4.800744e-01 5.666965e-01 6.897518e-01 9.712977e-01 7.849936e-01 1.358213e+00 1.051661e+00 5.865068e-01 4.009279e-01 4.144168e-01 9.618223e-01 1.098680e+00 1.085796e+00 1.829490e+00 2.161991e+00 1.775696e+00 9.831504e-01 5.459031e-01 6.308413e-01 2.935482e+00 3.330998e+00 2.910630e+00 3.032878e+00 5.095533e+00 4.969440e+00 2.763559e+00 1.928652e+00 1.845094e+00 0
1.873457e+01 3.098802e+01 3.197654e+01 2.407860e+01 2.991174e+01 2.226804e+01 1.666867e+01 1.469625e+01 1.366516e+01 2.949732e+01 4.692308e+01 4.815048e+01 3.512271e+01 4.496333e+01 3.419567e+01 2.490104e+01 2.135998e+01 2.157208e+01 4.031559e+01 5.849735e+01 5.813257e+01 4.903586e+01 5.702385e+01 4.577097e+01 3.222736e+01 2.793834e+01 2.897078e+01 1.017621e+02 1.111777e+02 9.700804e+01 8.990076e+01 1.133917e+02 9.661697e+01 6.073034e+01 5.252439e+01 5.965636e+01 1.289960e+02 9.595956e+01 9.146179e+01 8.840473e+01 1.190394e+02 1.103882e+02 6.602360e+01 5.550118e+01 6.757033e+01 3.143515e-01 6.497808e-01 6.650559e-01 4.320753e-01 6.504315e-01 4.235323e-01 2.653257e-01 2.146084e-01 2.039840e-01 4.982380e-01 1.044747e+00 1.058635e+00 6.783104e-01 1.006236e+00 6.666312e-01 4.121318e-01 3.256677e-01 3.186531e-01 5.235738e-01 1.164724e+00 1.157057e+00 8.953174e-01 1.068389e+00 7.293090e-01 4.392564e-01 3.541932e-01 3.466742e-01 1.988357e+00 3.237650e+00 2.527730e+00 2.169361e+00 3.057962e+00 2.221455e+00 1.142559e+00 8.828208e-01 9.431901e-01 2.806375e+00 1.798260e+00 1.472238e+00 1.453013e+00 2.694555e+00 2.212914e+00 7.904655e-01 5.791844e-01 8.147035e-01 0
1.447860e+01 1.568302e+01 1.798915e+01 2.273361e+01 3.085164e+01 3.282210e+01 2.155222e+01 1.716900e+01 1.468810e+01 2.263629e+01 2.324973e+01 2.774615e+01 3.404179e+01 4.662557e+01 4.879464e+01 3.201752e+01 2.640574e+01 2.332746e+01 4.075750e+01 3.814421e+01 4.391129e+01 5.255132e+01 7.248340e+01 7.681765e+01 5.089208e+01 4.206643e+01 3.799934e+01 6.599092e+01 4.592493e+01 4.944079e+01 6.125082e+01 8.619046e+01 8.669153e+01 5.542338e+01 4.516623e+01 4.661326e+01 1.082255e+02 7.597292e+01 7.715605e+01 9.154139e+01 1.300929e+02 1.336291e+02 8.825312e+01 7.570711e+01 7.508162e+01 2.570071e-01 2.764895e-01 3.243687e-01 4.477310e-01 6.796591e-01 7.402993e-01 3.940697e-01 2.983012e-01 2.534717e-01 4.224399e-01 4.358523e-01 5.555707e-01 7.651137e-01 1.161377e+00 1.242891e+00 6.584113e-01 4.993724e-01 4.294151e-01 7.718866e-01 7.483853e-01 9.415415e-01 1.248444e+00 1.895376e+00 2.138215e+00 1.143440e+00 8.694006e-01 7.375892e-01 8.618678e-01 5.599840e-01 7.396344e-01 1.060577e+00 1.772500e+00 1.786579e+00 8.498650e-01 6.187597e-01 5.917029e-01 2.140445e+00 1.202094e+00 1.234654e+00 1.699973e+00 3.540236e+00 3.721954e+00 1.578200e+00 1.170746e+00 1.180913e+00 0
2.042920e+01 2.740983e+01 2.154936e+01 2.162299e+01 3.153379e+01 2.556408e+01 2.113345e+01 1.704790e+01 1.757542e+01 3.057619e+01 3.961500e+01 3.213691e+01 3.175468e+01 4.526061e+01 3.766506e+01 3.004616e+01 2.471663e+01 2.556015e+01 5.556512e+01 6.788529e+01 5.457054e+01 5.269559e+01 8.212371e+01 7.041616e+01 5.452082e+01 4.464621e+01 4.520521e+01 7.627371e+01 7.483229e+01 5.689119e+01 6.113382e+01 7.906337e+01 7.375238e+01 5.017308e+01 4.383079e+01 5.003176e+01 1.327952e+02 1.088269e+02 9.495782e+01 9.952409e+01 1.473221e+02 1.401755e+02 9.881934e+01 8.126594e+01 8.498824e+01 3.613942e-01 5.716290e-01 3.919784e-01 3.901197e-01 7.267787e-01 5.149266e-01 3.794168e-01 2.656831e-01 2.825054e-01 5.361703e-01 8.635447e-01 5.991606e-01 6.140849e-01 1.096622e+00 8.030921e-01 5.754506e-01 4.017692e-01 4.068371e-01 1.184712e+00 1.893166e+00 1.256668e+00 1.269144e+00 2.541018e+00 1.919819e+00 1.338548e+00 9.254614e-01 8.924197e-01 9.961112e-01 1.418381e+00 8.692080e-01 9.560351e-01 1.269977e+00 1.094254e+00 6.344679e-01 4.704693e-01 5.209797e-01 2.812206e+00 2.350276e+00 1.686398e+00 1.898849e+00 3.807166e+00 3.460616e+00 1.853811e+00 1.332260e+00 1.355625e+00 0
2.119783e+01 2.063831e+01 2.408127e+01 3.076036e+01 3.400936e+01 2.684384e+01 1.892047e+01 1.883032e+01 2.220388e+01 3.358352e+01 3.117215e+01 3.584826e+01 4.695378e+01 5.017464e+01 4.161124e+01 2.863495e+01 2.889822e+01 3.417576e+01 4.734240e+01 3.730466e+01 4.967056e+01 6.246005e+01 6.780043e+01 5.488674e+01 3.569437e+01 3.779021e+01 4.261473e+01 1.110499e+02 7.065268e+01 6.904155e+01 9.746440e+01 1.251144e+02 1.027389e+02 6.843101e+01 6.453988e+01 7.439426e+01 1.275208e+02 7.672620e+01 8.468218e+01 1.061792e+02 1.320609e+02 1.213035e+02 7.364442e+01 6.667989e+01 8.144807e+01 3.848205e-01 3.685010e-01 4.306808e-01 6.240238e-01 7.251020e-01 5.269101e-01 3.082681e-01 3.085013e-01 4.204214e-01 6.830006e-01 5.687433e-01 6.762883e-01 1.025447e+00 1.138269e+00 8.804611e-01 5.035585e-01 4.970433e-01 6.700230e-01 7.998924e-01 5.177031e-01 8.634068e-01 1.353833e+00 1.362155e+00 9.436517e-01 5.119128e-01 5.293229e-01 6.728864e-01 2.461722e+00 1.299537e+00 1.443029e+00 2.354677e+00 3.370520e+00 2.321796e+00 1.337126e+00 1.251638e+00 1.485493e+00 2.569358e+00 1.057589e+00 1.267004e+00 2.103624e+00 3.043959e+00 2.454878e+00 9.502393e-01 8.010431e-01 1.137079e+00 0
2.263908e+01 2.108188e+01 2.816077e+01 3.411855e+01 2.977817e+01 2.410007e+01 1.980441e+01 2.156465e+01 2.343289e+01 3.283499e+01 3.122918e+01 4.213388e+01 5.073962e+01 4.362487e+01 3.687977e+01 3.215933e+01 3.235453e+01 3.530331e+01 5.355889e+01 4.775947e+01 6.183616e+01 7.739126e+01 6.657879e+01 6.107374e+01 5.177463e+01 4.877108e+01 5.304964e+01 1.165833e+02 8.292312e+01 8.971766e+01 1.128189e+02 1.102084e+02 1.049800e+02 8.340113e+01 6.975717e+01 8.298929e+01 1.468703e+02 9.480847e+01 9.010692e+01 1.076338e+02 1.339829e+02 1.301941e+02 8.794078e+01 7.947201e+01 8.931005e+01 4.088235e-01 3.741649e-01 5.384600e-01 7.062358e-01 5.919998e-01 4.547013e-01 3.244521e-01 3.619727e-01 4.121761e-01 6.093847e-01 5.766276e-01 8.405733e-01 1.100677e+00 8.902620e-01 7.560118e-01 5.964954e-01 5.706980e-01 6.644664e-01 9.040788e-01 8.868785e-01 1.305909e+00 1.834297e+00 1.353384e+00 1.224846e+00 1.002715e+00 8.684337e-01 1.039115e+00 2.395933e+00 1.686942e+00 2.068521e+00 2.923698e+00 2.567554e+00 2.314533e+00 1.700416e+00 1.294062e+00 1.710872e+00 3.213988e+00 1.565607e+00 1.497707e+00 2.018425e+00 2.953086e+00 2.942990e+00 1.412803e+00 1.209012e+00 1.398691e+00 0
