@RELATION HU 
@ATTRIBUTE hu1  REAL
@ATTRIBUTE hu2  REAL
@ATTRIBUTE hu3  REAL
@ATTRIBUTE hu4  REAL
@ATTRIBUTE hu5  REAL
@ATTRIBUTE hu6  REAL
@ATTRIBUTE hu7  REAL
@ATTRIBUTE class 	{0 1 2 3 4 5 6 7 8 9 }
@DATA
2.890993 0.153994 0.470518 0.005421 -0.000267 -0.000936 -0.000062 0
2.836388 0.503872 0.102590 0.007477 0.000202 0.004934 0.000046 0
1.583895 0.191901 0.038002 0.000183 0.000000 -0.000008 -0.000000 0
2.367453 2.066567 0.006931 0.000692 0.000001 0.000234 -0.000001 0
2.815568 0.447983 0.100346 0.004858 0.000048 -0.001732 0.000096 0
3.188565 0.707176 0.102949 0.004327 0.000059 0.003404 -0.000070 0
2.742710 0.461718 0.197289 0.000261 -0.000002 0.000021 0.000001 0
2.931462 0.236399 0.362802 0.000613 0.000000 -0.000210 0.000009 0
3.234671 0.276361 0.131404 0.007117 -0.000214 -0.001439 0.000038 0
3.241815 0.496702 0.179082 0.132782 0.000214 -0.024180 0.020474 0
3.458500 0.829648 0.521419 0.000953 -0.000010 -0.000803 0.000019 0
3.316026 1.221955 0.126624 0.000615 0.000004 0.000666 -0.000004 0
2.590631 1.126420 0.141749 0.001851 0.000030 0.001064 0.000001 0
3.316121 0.368974 0.045473 0.000235 0.000000 -0.000136 0.000001 0
2.397421 0.132518 0.437235 0.003319 0.000074 0.001183 -0.000103 0
3.153933 3.861855 6.386907 0.228172 -0.054292 -0.164819 0.270043 1
3.835110 11.918095 0.026736 0.003034 -0.000018 -0.008075 0.000021 1
2.334393 3.646495 0.142372 0.013576 -0.000575 -0.025443 0.000161 1
2.853774 5.634957 4.745816 1.778896 5.074198 4.222727 -0.983843 1
3.665550 9.271407 0.012891 0.001510 -0.000001 -0.003183 -0.000007 1
3.120557 5.320850 2.456086 0.146871 -0.017365 -0.058937 0.086485 1
4.683453 12.664542 3.808742 0.482081 0.563796 0.031259 -0.329929 1
2.639374 2.971208 3.347596 0.171770 0.090934 0.139066 0.093256 1
3.214109 0.276231 16.152218 0.375766 -0.448118 -0.073221 -0.810061 1
3.452525 5.643421 5.831079 0.349460 0.052589 -0.403371 -0.496071 1
4.067317 12.297589 0.070826 0.007310 -0.000104 -0.020100 -0.000130 1
3.888360 10.357687 0.003936 0.001050 0.000001 0.000901 0.000002 1
2.874233 6.405266 2.055443 0.714249 0.859660 1.681499 0.099694 1
4.302669 12.500692 0.014672 0.002269 0.000009 -0.000061 0.000009 1
2.700652 2.068829 4.576970 0.239451 0.187629 0.249173 0.166235 1
3.447416 3.992776 4.891240 0.010391 -0.002265 -0.008061 0.000599 2
3.346489 4.588377 1.793138 0.163851 0.088045 0.325180 -0.011663 2
1.793858 0.378670 2.217752 0.043839 0.006567 0.015919 -0.011989 2
2.845653 3.434841 7.912577 0.990830 2.334486 1.671339 -1.499020 2
2.924153 1.399994 5.310914 0.084452 0.056198 0.097284 -0.006381 2
3.327543 2.437978 9.273944 0.044178 0.000841 -0.067289 -0.028265 2
3.516277 3.668004 1.451513 0.070811 0.004582 -0.124505 -0.022235 2
2.821624 3.803353 1.517309 0.043066 0.010020 0.079643 0.004559 2
3.011237 1.660925 2.564292 0.090065 -0.041799 -0.077445 -0.011237 2
3.953391 8.156146 0.209296 0.519599 0.165273 1.279907 0.045227 2
3.686238 5.439050 2.020069 0.096889 0.040830 0.224244 -0.013050 2
3.510911 5.361021 0.185353 0.039054 -0.002615 -0.084537 0.002050 2
2.725491 1.767517 7.624564 0.062945 0.039893 0.083633 -0.017607 2
3.374352 4.875474 1.348357 0.191318 0.095370 0.412879 0.018623 2
2.810945 1.206889 6.142940 0.091418 -0.008499 -0.010027 -0.067978 2
3.208294 5.493993 1.012975 0.213182 -0.024459 -0.267756 0.095999 3
3.062624 5.447183 1.062746 0.713259 0.581450 1.385251 0.218051 3
2.105288 2.220189 0.240451 0.075418 0.008582 0.083622 0.005432 3
2.970147 5.688165 0.568808 0.130460 0.000719 -0.120214 -0.035531 3
2.890033 3.594487 1.021334 0.194149 0.009173 -0.178217 -0.085966 3
